source
https://www.sciencedirect.com/science/article/pii/S0883902621000793
https://www.sciencedirect.com/science/article/pii/S0883902621000628
https://www.sciencedirect.com/science/article/pii/S0883902621000446
https://www.sciencedirect.com/science/article/pii/S0883902621000240
https://www.sciencedirect.com/science/article/pii/S0883902621000094
https://www.sciencedirect.com/science/article/pii/S0883902620306881
https://www.sciencedirect.com/science/article/pii/S0883902620306777
https://www.sciencedirect.com/science/article/pii/S0883902620306637
https://www.sciencedirect.com/science/article/pii/S0883902620304936
https://www.sciencedirect.com/science/article/pii/S0883902620303633
https://www.sciencedirect.com/science/article/pii/S0883902620301774
https://www.sciencedirect.com/science/article/pii/S0883902619308791
https://www.sciencedirect.com/science/article/pii/S0883902619307657
https://www.sciencedirect.com/science/article/pii/S0883902619305488
https://www.sciencedirect.com/science/article/pii/S0883902619303064
https://www.sciencedirect.com/science/article/pii/S0883902619302290
https://www.sciencedirect.com/science/article/pii/S0883902619300680
https://www.sciencedirect.com/science/article/pii/S0883902618308012
